,offer_link,offer_title,company_name,company_size,empoyment_type,experience_lvl,salary,place,tech_stack,direct_apply,company_page,offer_description_list
21,https://justjoin.it/offers/sunscrapers-sp-z-o-o-fullstack-developer,Fullstack Engineer,Sunscrapers Sp. z o. o.,40-45,b2b,mid,8 000 - 16 000 PLN net/month,"Pokorna 2/947, Warszawa","[{'Python': 'advanced'}, {'JavaScript (ES6+)': 'advanced'}, {'PostgreSQL': 'regular'}, {'React': 'regular'}, {'Django': 'regular'}]",https://sunscrapers.com/,True,"Are you ready to take the challenge?

We’re looking for Fullstack Developer to join our team in Warsaw or remotely.

At Sunscrapers we create mobile and web apps for clients around the globe.

We love contributing to Open Source projects, here are some of them: https://github.com/sunscrapers. We’re also huge fans of knowledge sharing, that’s we we co-organize the biggest Python Meetup in Warsaw - PyWaw.

Joining sunscrapers means working with the best tools and modern frameworks (We score 11/12 in Joel's Test!). In the role of Fullstack Developer you’ll help create and build beautiful apps using:
Technologies: Django, DRF, PostgreSQL, Redis, asyncio, Flask, React, PWA (Progressive Web Apps)
Tools: Git, Docker, Ansible, pytest, pipenv, Webpack, Jest, Enzyme
Best Practices: Continuous Integration, TDD, Scrum, Code Reviews

Your responsibilities will include:
Developing complex web applications and APIs
Writing clean and well-covered code
Taking part in the Scrum routine and quality assurance processes
Developing good programming practices within the company

What’s important for us?
Excellent programming skills in Python and JavaScript
Good knowledge of modern JavaScript syntax or TypeScript,
Very good knowledge of Django and PostgreSQL
Good knowledge of React
Experience with configuring projects using Webpack
Experience with Git version control systems
Unix-like operating system as the primary work environment
Ability to solve technical problems independently
Great organisational and communication skills
Self-reliance and ‘get things done’ approach
Fluent command in spoken and written English

You will score extra points for:
Knowledge of Redis, Memcached, Elasticsearch
Experience with NoSQL solutions
Attention to detail, sense of aesthetics
Experience with turning designs into HTML/CSS/SCSS
Experience with leading projects
Experience with designing systems architecture
Contributions to Open Source software projects
Active participation in the community
Dev-ops skills and knowledge of Ansible / Docker / Terraform
Experience with AWS
Knowledge basics of Agile/Scrum
Being a team player

What do we offer?
Working alongside a talented team that’s changing the image of Poland abroad
Culture of teamwork, professional development and knowledge sharing (https://www.youtube.com/user/sunscraperscom)
Flexible working hours and remote work possibility
In-house workshops and tech talks
Comfortable office in a penthouse in central Warsaw equipped with all the necessary tools to conquer the universe (Macbook Pro, external screen, ergonomic chairs)
Fully equipped kitchen with fruit, hot and cold drinks.
Budget for events and conferences
Working in a company that cares about employees’ development.
Free access to the best tools and softwares to develop your skills and work effectively (JetBrains IDEs, egghead, Adobe Creative Clouds and any other you need)
Culture of good feedback: code reviews, evaluation meetings, mentoring.

Sounds like a perfect place for you? Don’t hesitate to click apply and submit your application today!

Check our place: fb /instagram"
22,https://justjoin.it/offers/devire-c-developer,C++ Software Engineer,Devire,<200,b2b,senior,16 000 - 19 000 PLN net/month,"Aleje Jerozolimskie 93, Warszawa","[{'C++': 'advanced'}, {'Qt': 'advanced'}, {'QML': 'advanced'}, {'PostgreSQL': 'advanced'}, {'Android': 'nice to have'}, {'Linux': 'nice to have'}]",http://devire.pl/,True,"Our Client is a company operating in the public transport sector who is creating a system responsible for collecting real-time data from public transport vehicles and providing this information to passengers and system operators.

In order to strengthen our clients team we are looking for a C++ Developer. The developers work in team, using the agile software development techniques, to ensure creation of a continuous stream of high quality software.

Qualifications and Education Requirements:
Love to work in team and to collaborate with others
Passion and interest in ensuring quality of what the team delivers
Strong technical and design skills and the ability to learn new technologies quickly
Bachelor’s / Master’s degree in Computer Science or equivalent experience
Good English skills, we use English on a daily basis

Preferred:
C++
Qt
QML
Twitter Bootstrap
PostgreSQL

Nice to have:
Familiarity with both Android and Linux and the common development tools for those platforms Scrum Master and/or Agile environment is recommended,
Experience with architecture and design of C++/Qt applications is a plus

Our client offer:
Direct impact on business and development
Flexible working time
Work in an international environment in nice and friendly atmosphere and much more!
Some travel may be expected to our development sites in Norway and Finland"
23,https://justjoin.it/offers/core3-programista-bigdata,Programista BigData,core3,100+,b2b,mid,8 000 - 16 000 PLN net/month,"Skierniewicka 10a, Warszawa","[{'Java': 'regular'}, {'Python': 'regular'}, {'Hadoop': 'junior'}, {'Cloudera': 'junior'}, {'Scala': 'nice to have'}]",http://core3.pl/,True,"Jesteśmy jedną z nielicznych firm na rynku, które specjalizują się w BigData, a nie świadczą tego typu usługi jako rozszerzenie głównych obszarów działalności.

Z NAMI:
Zdobędziesz doświadczenie współpracując z największymi korporacjami na rynku polskim (pracujemy na rozwiązaniach klasy Enterprise),
Będziesz tworzyć kod w oparciu o najlepsze praktyki rynkowe i  know-how w jaki sposób rozwiązania wpływają na wydajność i jakość działania na środowisku produkcyjnym.
Będziesz działać w różnych obszarach: zarządzanie platformami BigData, strategia i projektowanie platform BI, tworzenie przepływów analitycznych i danych oraz wdrażanie rozwiązań self-service BI (Tableau, PowerBI, Qlik).

Pracujemy na dystrubucjach Hadoop Hortonworks (HDP) oraz Cloudera (CDH) oraz konsekwentnie rozszerzamy zakres kompetencji o rozwiązania chmurowe (Azure, Google, AWS).

WYMAGANIA

Co najmniej 2 lata doświadczenia zawodowego w roli programisty w obszarze BigData i/lub Hurtowni Danych.

OCZEKUJEMY, ŻE:

Posiadasz bardzo dobrą znajomość co najmniej jednego z poniższych języków: Java,Python, Scala,
Chętnie dzielisz się wiedzą i lubisz kontakt z zespołem/Klientem,
Masz doświadczenie w obszarze architektury (nie wymagane, lecz mile widziane). 

OFERUJEMY

Różnoroność - mamy do zaproponowania wiele ambitnych projektów,
Dogodną lokalizację - mieścimy się niedaleko Ronda Daszyńskiego,
Dodatkowe benefity – Pakiet Medicover i kartę Multisport,
Rozwój – zapewniamy ambitne projekty, liczne wyzwania i możliwość świadomego budowanie własnej kariery, 
Otwartość –  tworzymy przestrzeń do eksperymentowania i realizowania własnych pomysłów,
Niepowtarzalną atmosferę w pracy – inicjatywy integracyjne są u nas na porządku dziennym: wieczory planszówkowe, LAN/VPN parties, codzienna gimnastyka w biurze, regularne „escape roomy” i wiele innych. "
24,https://justjoin.it/offers/genesismobo-backend-developer-rust-kotlin,"Backend Developer (Rust, Java, C)",GENESISMOBO,30+,b2b,mid,10 000 - 15 000 PLN net/month,"Wróbla 33, Warszawa","[{'Linux': 'regular'}, {'Java': 'regular'}, {'Rust': 'regular'}, {'C': 'junior'}, {'PostgreSQL': 'junior'}, {'Docker': 'junior'}, {'Kotlin': 'nice to have'}]",https://genesismobo.com/,True,"Szukamy Programisty o mocnych umiejętnościach analitycznych, algorytmicznych i zdolności do samodzielnego rozwiązywania zagadnień, który dołączy do niewielkiego, ambitnego i zgranego zespołu rozwijającego własne oprogramowanie, produkty w tym aplikację Time4BUS.
  U nas liczą się chęci do działania - tworzenia, reszta wyjdzie sama.

 Nie jesteśmy software house'em.

 ... jeśli naprawdę lubisz kodować, wyzwania to dla Ciebie czysta przyjemność - szczególnie kiedy się im podoła ;), a luźna, przyjazna atmosfera jest tym czego również szukasz to zachęcamy do zapoznania się z poniższą treścią i jednocześnie zapraszamy do aplikowania. 

GenesisMobo jest firmą w 100% opartą o polski kapitał, posiadającą duże doświadczenie technologiczne i mocne referencje na rynku polskim. Zajmujemy się m.in. projektowaniem oprogramowania i aplikacji mobilnych związanych z branżą transportową, w głównej mierze z transportem publicznym(miejskim). Ponadto jesteśmy firmą projektującą i wytwarzającą urządzenia związane z transmisją danych, lokalizacją pojazdów czy monitoringiem. Jesteśmy dumni z naszego zespołu oraz produktów które stworzyliśmy dla naszych Klientów i Pasażerów. 

Zajmowałbyś się ... generalnie programowaniem naszych silników do aplikacji, niech działają szybko i stabilnie :) a więc będziesz:
przetwarzał dane w czasie rzeczywistym
pracował z dużą ilością danych
tworzył algorytmy dla naszych aplikacji
tworzył API dla pozyskania danych dla aplikacji mobilnych i innych systemów wewnętrznych
tworzył interface'y komunikacyjne między stykami systemów
wspomagał w doborze technologii, architektury systemu
tworzył nowe systemy lub dodawał nowe funkcjonalności do istniejących
utrzymywał dotychczasowe oprogramowanie
pisał testy jednostkowe dla wytworzonego oprogramowania

Dodatkowe informacje:
szukamy osoby z którą chcemy współpracować dłużej, najchętniej ok. 40h/tydzień
wymagane doświadczenie komercyjne jako Programista: 2+ lata (liczy się nie tyle doświadczenie komercyjne ale umiejętności i mocna chęć do nauki i rozwijania się!) 
jeśli nie znasz języka Rust nadal zapraszamy Cię do aplikowania w przypadku gdy masz duże chęci do nauczenia się go w trybie pilnym :)
mile widziane wykształcenie: informatyka/matematyka/fizyka, inne dające podstawę mocnych umiejętności analitycznych, algorytmicznych
angielski na poziomie czytania dokumentacji technicznej, polski na poziomie swobodnego komunikowania się w biurze

Oferujemy:
pracę w zgranym zespole, z zaangażowanymi i utalentowanymi osobami
udział w bardzo ciekawych i innowacyjnych projektach
dobrą lokalizacją biura, które znajduje się 7 min spacerem od stacji metra Służew
zatrudnienie na UoP, B2B (preferowana), wynagrodzenie dopasowane od umiejętności
pomocnych kolegów i koleżanki
przyjazną atmosferę jaką wspólnie tworzymy, zupełny brak powodów do stresu
kawę, herbatę, świeże owoce, słodkości
laptop + 1(2) monitory

Dodatkowo oczekujemy:
chęci do ciągłego rozwijania się!
umiejętności lub aspiracji w obszarze zarządzania zespołem
samodzielności!
dzielenia się wiedzą
zaangażowania w swoją pracę i otwartości
pisania i dokumentowanie kodu tak abyś Ty czy ktoś z zespołu za miesiąc się w nim odnalazł :)

Dotarłeś do końca ogłoszenia! To oznacza że to co robimy może Cię interesować.

Czekają Cię ciekawe zadania i uczestnictwo w tworzeniu nowych produktów, zapraszamy!

Jak aplikować?
Jeśli zrealizowałeś projekty, którymi chcesz się pochwalić, podeślij koniecznie link do swojego repozytorium na Github'ie/GitLab'ie."
25,https://justjoin.it/offers/diverse-consulting-group-software-developer,Software Developer (Scala),Diverse Consulting Group,200+,b2b,senior,20 160 - 21 000 PLN net/month,"Nowogrodzka 21, Warszawa","[{'Scala': 'master'}, {'Hadoop': 'master'}, {'Spark': 'master'}, {'SQL': 'regular'}, {'Python': 'junior'}]",https://diversecg.pl/,True,"Diverse CG is a modern technology company, gathering in its ranks IT related professionals. Due to the continuous development and the large number of recruitment projects that we carry out for our Partners, we are looking for a person for the position:

Project description:
The Savings Delivery Stream will build the foundation capability of the new savings and fixed term deposit products.
The stream will also deliver the base capability which will enable the migration of the current savings and fixed term
deposit product portfolio into the target product portfolio.

Requirements:
Programming skills: senior Scala level, basic Python skills, functional programming principles, design patterns, SQL
Expert Spark skills
Expert knowledge of Hadoop ecosystem (HDFS, Hive, Avro, YARN, Kafka, Flume, HBase, MapR, Cloudera, Splunk)
Overall knowledge of distributed systems, data partitioning/replication
Development tools: git, bash, unix ecosystem
CI/CD: Jenkins, Ansible
Overall knowledge of data governance and security

We offer:
1 year (or longer) B2B contract
Private medical care
Multisport card
For now - remote work, then in office Warsaw or Gdynia

If you're interested, please apply! :)"
26,https://justjoin.it/offers/genesismobo-rust-backend-developer,DevOps Engineer,GENESISMOBO,30+,b2b,mid,9 000 - 13 000 PLN net/month,"Wróbla 33, Warszawa","[{'Linux': 'master'}, {'Bash/Shell': 'advanced'}, {'Docker': 'regular'}, {'PostgreSQL': 'regular'}, {'Git': 'regular'}]",https://genesismobo.com/,True,"Tym razem, bardziej niestandardowo, szukamy Administratora o mocnych zdolnościach do samodzielnego rozwiązywania zagadnień, który dołączy do niewielkiego, ambitnego i zgranego zespołu rozwijającego własne oprogramowanie, produkty w tym aplikację Time4BUS. 

... jeśli jest dla Ciebie ważne aby któremuś z naszych systemów, aplikacji nie zabrakło zasobów serwerowych, wyzwania to dla Ciebie czysta przyjemność - szczególnie kiedy się im podoła ;), a luźna, przyjazna atmosfera jest tym czego również szukasz to zachęcamy do zapoznania się z poniższą treścią i jednocześnie zapraszamy do aplikowania.

GenesisMobo jest firmą w 100% opartą o polski kapitał, posiadającą duże doświadczenie technologiczne i mocne referencje na rynku polskim. Zajmujemy się m.in. projektowaniem oprogramowania i aplikacji mobilnych związanych z branżą transportową, w głównej mierze z transportem publicznym (miejskim). Ponadto jesteśmy firmą projektującą i wytwarzającą urządzenia związane z transmisją danych, lokalizacją pojazdów czy monitoringiem. Jesteśmy dumni z naszego zespołu oraz produktów które stworzyliśmy dla naszych Klientów i Pasażerów. 

Zajmowałbyś się ... tym wszystkim co związane z bezpieczeństwem, wydajnością, skalowalnością i niech nigdy nie zabraknie zasobów dla naszych systemów i aplikacji :) a więc będziesz:
administrował serwerami, infrastrukturą z systemem operacyjnym Linux
automatyzował i zarządzał rozproszonymi procesami i systemami
miał wpływ na bezpieczeństwo, skalowalność infrastruktury
monitorował i nadawał zasoby dla naszych aplikacji i systemów
utrzymywał kopie zapasowe
analizował i rozwiązywał zgłaszane przez zespół problemy

Potrzebowalibyśmy od Ciebie:
bardzo dobrej znajomości Linux (Ubuntu, Debian)
znajomości języków skryptowych (Bas, Shell itp.)
zarządzaniem maszynami wirtualnymi w środowisku KVM
znajomości narzędzi konteneryzacyjnych
znajomości VLAN, protokołu VPN (OpenVPN, IPsec) i TLS
znajomości protokołów IPv4, IPv6, TCP, UDP
znajomości Nagios
podstawowej znajomości Windows Serwer
znajomości: konfiguracji sieci komputerowej, sprzętu sieciowego, oprogramowania sieciowego np. OpenWRT
umiejętności wykorzystania oprogramowania kontroli wersji Git

Dodatkowe informacje:
szukamy osoby z którą chcemy współpracować na dłużej, najchętniej na ok. 40h/tydzień
wymagane doświadczenie komercyjne jako Administrator: 2+ lata 
mile widziane wykształcenie: informatyka/matematyka/fizyka/telekomunikacja inne techniczne
angielski na poziomie czytania dokumentacji technicznej, polski na poziomie swobodnego komunikowania się w biurze

Oferujemy:
pracę w zgranym zespole, z zaangażowanymi i utalentowanymi osobami
udział w bardzo ciekawych i innowacyjnych projektach
dobrą lokalizacją biura, które znajduje się 7 min spacerem od stacji metra Służew
zatrudnienie na UoP, B2B (preferowana), wynagrodzenie dopasowane do umiejętności
pomocnych kolegów i koleżanki
przyjazną atmosferę jaką wspólnie tworzymy, zupełny brak powodów do stresu
kawę, herbatę, świeże owoce, przekąski
laptop + 1(2) monitory

Dodatkowo oczekujemy:
 chęci do ciągłego rozwijania się!
samodzielności!
dzielenia się wiedzą
zaangażowania i otwartości

Dotarłeś do końca ogłoszenia! to oznacza, że to co robimy może Cię interesować.
Czekają Cię ciekawe zadania, zapraszamy!

Jak aplikować?

Jeśli zrealizowałeś projekty, którymi chcesz się pochwalić, podeślij koniecznie link do swojego repozytorium na Github'ie/GitLab'ie."
27,https://justjoin.it/offers/foss-polska-fullstack-developer-devops-engineer,Fullstack Developer/Devops Engineer,FOSS Polska,70-80,b2b,mid,14 000 - 16 000 PLN net/month,"Bracka 25, Warszawa","[{'.Net': 'nice to have'}, {'Sitecore': 'nice to have'}, {'C#': 'nice to have'}, {'Node.js': 'nice to have'}, {'JavaScript': 'nice to have'}, {'AngularJS': 'nice to have'}, {'HTML5': 'nice to have'}, {'CSS': 'nice to have'}]",https://www.fossanalytics.com/pl-pl#,True,"We are looking for a Fullstack Developer/Devops Engineer to join our project team (estimated project time: 6-8 months). FOSS is now a part of digital journey and it's heading towards creating platform for clients that will be integrated with webshop/public web, Salesforce and other internal applications.
 Required skills: 
-  Nice to have: understanding of OAuth2 and OpenID Connect protocols  
- Programming in .Net Framework, C# 
- Familiar with node.js 
- Familiar with JavaScript, AngularJS, HTML5, CSS  
- Auth0, SalesForce and Sitecore knowledge would be an asset 
- Fluent English 
 We offer: b2b; working in SCRUM Team on new project implementation and maintenance support for existing solutions; flexible work time, partially remote (right now fully remote);   "
28,https://justjoin.it/offers/ynd-frontend-engineer-react-js,Frontend Engineer (React.js),YND,50,b2b,mid,8 500 - 14 000 PLN net/month,"Mokotowska 1, Warszawa","[{'ReactJS': 'advanced'}, {'JavaScript': 'advanced'}, {'CSS': 'advanced'}, {'HTML': 'advanced'}, {'Redux': 'advanced'}, {'Webpack': 'nice to have'}, {'TypeScript': 'nice to have'}, {'React Native': 'nice to have'}, {'Node': 'nice to have'}, {'Docker': 'nice to have'}]",https://ynd.co/,True,"We’re a Digital Product Studio based in Berlin and Warsaw. 

We’re a team of experienced designers, engineers and product managers that loves building digital products.
We help our partners build tech products. Our clients include airlines, international travel brands, banks and financial services. 

We also build and launch our own ventures, like a privacy-focused messenger, AI for the automotive industry, a VR content creation platform and many more… We make products, not concepts and presentations. If you're into solving real problems, YND might be the place for you!

In the YND we succeed together, and you will be part of an international team where you can use your creativity and enjoy a fun working environment. 

If communication in English and GIFs, flat organization structure and permanent challenge make you feel like kid in a candy store, we look very much forward to read your application.    "
29,https://justjoin.it/offers/7n-scrum-master-warsaw,Scrum Master,7N,700+,b2b,mid,15 120 - 18 480 PLN net/month,"Śródmieście, Warszawa","[{'Agile': 'regular'}, {'Scrum': 'regular'}, {'Scrum Master': 'regular'}]",https://justjoin.it/brands/story/7n,True,"7N to agent doświadczonych specjalistów IT Jesteśmy firmą z duńskimi korzeniami, działającą zgodnie ze skandynawskimi wartościami. W ciągu 30 lat działalności dowiedliśmy, że jawny i przejrzysty model finansowy, współpraca wyłącznie z ekspertami w swoich dziedzinach oraz bardzo dobra opieka nad nimi są najlepszym modelem konsultingu IT. Promujemy kompetencje naszych konsultantów u klientów, oferując możliwość uczestniczenia w różnych projektach, dołączając do tego długoterminowość współpracy i zawodową stabilność.

Obecnie poszukujemy Scrum Mastera dla naszego klienta z branży ubezpieczeniowej. 

Zadania
Organizacja pracy, planowanie i inne czynności związane z metodyką Agile/ Scrum
Organizacja pracy zespołu zgodnie z technikami takimi jak: SCRUM, Kanban, BDD, ATDD oraz TDD
Wdrażanie rozwiązań zwiększających efektywność zespołów oraz jakość tworzonych produktów
Edukacja, mentoring i coaching członków zespołów deweloperskich, współpraca z Product Ownerem
Wewnętrzna współpraca z klientem biznesowym
Wspieranie zespołu projektowego pod względem organizacyjnym i komunikacyjnym we wszystkich fazach projektu
Proaktywnie usuwanie przeszkód utrudniających pracę zespołu

Oczekiwania
Minimum 3-letnie doświadczenie w pracy na podobnym stanowisku
Doświadczenie w pracy z zespołami stosującymi metodyki zwinne
 Znajomość narzędzia JIRA oraz Confluence
Wysoko rozwinięte umiejętności komunikacyjne i interpersonalne,
Mile widziany background techniczny (IT)
Zdolności analityczne

Co oferujemy
Jawność finansową: wynagrodzenie w wysokości 90 - 110 PLN/h netto + VAT miesięcznie przy współpracy podwykonawczej
Przejrzysty model (75/25) rozliczeń. Nasi Konsultanci otrzymują 75% stawki, którą 7N otrzymuje za ich pracę od Klienta - ww. stawki są docelowymi, które otrzyma konsultant
Swobodę we współpracy. Nie mamy w swoich umowach wielu ze spotykanych w branży IT zapisów ograniczających działalność zawodową (np. zapisy lojalnościowe itp.)
Wsparcie w rozwoju zawodowym. Dofinansowujemy szkolenia, certyfikaty techniczne, udział w konferencjach oraz naukę języków obcych
Dofinansowanie opieki zdrowotnej i karty Benefit Multisport niezależnie od formy współpracy
Współpracę z faktycznymi ekspertami (średni staż zawodowy Konsultanta 7N: 10 lat)
Całościowe wsparcie na projekcie osobistego opiekuna-agenta. Priorytetowe traktowanie ciągłości projektowej
Liczne (ok. 10-12 w roku) i stojące na wysokim poziomie eventy firmowe (przykład: 7N Kick Off 2019: https://www.youtube.com/watch?v=i5KjJpFBNpI)"
30,https://justjoin.it/offers/manpowergroup-java-expert-developer,Java Expert Developer,ManpowerGroup,4000,b2b,senior,21 800 - 28 000 PLN net/month,"Prosta 68, Warszawa","[{'Java 8': 'master'}, {'Spring Boot': 'advanced'}, {'Spring Cloud': 'advanced'}, {'MongoDB': 'advanced'}, {'Jenkins': 'advanced'}, {'JIRA': 'advanced'}, {'TDD': 'advanced'}, {'English': 'advanced'}]",http://www.experis.pl/,True,"Java Expert Developer
100% REMOTE WORK 
Rate: 130-170 PLN net+VAT/h
 We are looking for a Java Expert Developer to further develop the Platform, which addresses the root causes of low data quality by harmonizing, automating and integrating the process in which clinical biomarker data is acquired and integrated. The successful candidate will be responsible for the backend development of the platform.

Responsibilities:

Responsible for the backend development of the platform 
Very knowledgeable of Test-Driven Development and agile methodologies. 
Avid learner. Highly driven to improve their skills. 
Ensure scalability of the platform to a cloud enterprise solution 
Proactively collaborate with a team comprising of informatics experts, software engineers and life science experts 

Requirements:

At least M.Sc in Computer Science or similar discipline 
8 years professional Java software development experience 
Has demonstrated strong working knowledge of best coding practices (software craftsmanship, clean code,TDD/BDD/DDD, pair-programming) 
Deep experience with SpringBoot, SpringCloud & MongoDB
Experience with continuous integration/delivery ecosystems (Jira, Git, Jenkins) 
Strong analytical skills combined with conceptual thinking and structured working style 
Ability to work in a multicultural geographically distributed team 
Strong communication skills 
Fluent in English min. B2

Nice to have:

Experience with Docker containers 
Project-based work experience in the pharmaceutical industry 

What can we offer:

Stable, long-lasting cooperation based on B2B contract,
First contract to the end of 2020 (long-term cooperation),
Potentially 1-2 travels to Basel,
Many development opportunities and access to modern technology,
Medicover,
Multisport Card,
Life insurance and many more."
31,https://justjoin.it/offers/addepto-software-engineer,Software Engineer,Addepto,25,b2b,senior,12 000 - 24 000 PLN net/month,"Bukowińska 22A, Warszawa","[{'Java': 'master'}, {'Spring Boot': 'master'}, {'Docker': 'advanced'}, {'Kubernetes': 'advanced'}, {'MongoDB': 'advanced'}, {'Cassandra': 'advanced'}, {'Elasticsearch': 'advanced'}, {'Spark': 'advanced'}, {'Kafka': 'advanced'}, {'Git': 'advanced'}]",https://addepto.com/,True,"The person we are looking for

For our team based in Warsaw, we are looking for an experienced Software Engineers focusing mainly on delivering complex software and data solutions for international clients. We are looking for tech lead, senior and mid positions. That role give also significant opportunities to work on various Data Science projects, using modern cutting edge technologies.

Your future role is:

Designing and building Cloud-Native Applications in Aerospace industry using Java and Spring
Building applications on modern microservices-based architectures
Integrating various services (deep learning solutions, databases, storage, APIs)
Building Data Processing pipeline using Spark and Kafka
Using data storage and database technologies such as MongoDb, Cassandra, Elasticsearch, Graph
Deploy data applications using Docker, Kubernetes and Gitlab

Job requirements:

Mid/senior software developer with experience in Spring and Java (in particular: Spring Boot, vert.x technology microservice frameworks)
Experience with modern development tools (Git, CI servers)
Confluence (or other wikis), JIRA (or other trackers), code review tools, SCA tools
Understanding of web applications design principles (twelve-factor applications) and microservice - based architectures
Knowledge of NoSQL and/or relational databases (ideally Cassandra, MongoDb)
Knowledge of Data Processing techniques
Very good command of English

Additional attitudes:

Experience in the cloud (preferable AWS)

What we offer:

Work in a team of talented Software Engineers, Machine Learning and Big Data consultants
Projects for multinational companies from top industries (Aerospace, Banking, Oil & Gas, Gaming, MarTech, Retail, Manufacturing)
Development of skills using top new technologies
Real opportunities for growth and individual career path
Flexible working hours and the possibility to work remotely
Personal development budget (we will finance the courses needed to achieve your career goals)
Any form of employment and attractive remuneration depending on your skills

Addepto specializing in providing AI software development, Business Intelligence services, Big Data, Cloud and Data Science consulting."
32,https://justjoin.it/offers/code-pepper-senior-java-dveloper,Senior Java Dveloper,Code&Pepper,80+,b2b,senior,15 000 - 18 000 PLN net/month,"Koszykowa 65, Warszawa",[{'Java': 'advanced'}],http://codeandpepper.com/,True,"Who we are looking for

Experience with creating architecture solution
Enjoy helping other Engineers improve and become better
Excellent English speaking skills

What we offer

Taking part in projects for top FinTech companies in Europe
Possibility to use best practices like TDD or CI/CD pipeline
Have an impact on the whole codebase (peer reviews)
Working in Agile methodology (SCRUM, Kanban)

Benefits

26 days of paid holidays per year (+ additionally paid bank holidays)
30 days sick leave per year (paid 80%)
Flexible working hours
Work from home (2 days per week)
Taking part in development-related events (conferences, trainings)
MultiSport Plus Package
Private medical healthcare"
33,https://justjoin.it/offers/gogomedia-software-house-wordpress-front-end-developer-remote,Wordpress/Front-end Developer (Remote),GOGOmedia Software House,20-30,permanent,mid,5 000 - 8 000 PLN gross/month,"Al. Niepodległości, 18, Warszawa","[{'WordPress': 'advanced'}, {'HTML': 'advanced'}, {'CSS': 'advanced'}, {'WooCommerce': 'regular'}]",https://gogomedia.pl/,True,"GOGOmedia Software House – poszukuje do stałej współpracy programistów front-end z dobrą i bardzo dobrą znajomością zagadnień HTML/CSS/JS oraz Wordpress. Praca będzie polegać na budowaniu i rozwoju oprogramowania tworzonego dla naszych klientów.

Szukamy osób zdyscyplinowanych, doświadczonych (minimum 3 lata) do pracy zdalnie. Bierzemy pod uwagę tylko osoby dla których współpraca z nami będzie pracą podstawową w zakresie około 1 etatu.

Godziny pracy są elastyczne ale powinny być realizowane w okienku od 06:00 do max. 23:00


NIE SZUKAMY JUNIORÓW

Zapewniamy:

Ambitne projekty i wyzwania technologiczne
Brak monotonii!
Pracę bez ciśnienia
Nieustanny rozwój poprzez podnoszenie trudności realizowanych zadań
Absolutne minimum:

Pełna samodzielność w całościowym zakodowaniu projektów graficznych do HTML/CSS/JS w środowisku Wordpress zgodnie z CODEX

Czego wymagamy i z czym będziesz pracował:

HTML5 / CSS3
Wordpress / Woocommerce
Java Script
grunt/gulp/less
Jira / Confluence
GIT
Podstawy SEO


Możliwy start pracy od zaraz! Jeśli jesteś zainteresowany – wyślij do nas CV z informacją o swoim doświadczeniu i znanych technologiach. Zastrzegamy, że odpowiemy tylko na wybrane aplikacje."
34,https://justjoin.it/offers/itds-salesforce-developer,Salesforce Developer,ITDS,200+,b2b,senior,16 000 - 24 000 PLN net/month,"Złota 59, Warszawa","[{'Salesforce': 'advanced'}, {'Apex': 'advanced'}, {'CLS': 'regular'}, {'English': 'regular'}]",http://www.itds.pl/,True,"Join a Fintech Project with ITDS!

Warsaw-based opportunity with the possibility to work remotely up to 3-4 days a week! 

As a SalesForce Developer, you will join a Scrum Team to work on the development of a Fintech cloud peer-to-peer lending platform providing a full end-to-end consumer loan process online. You will participate in the continuous design & development of the platform.

Your main responsibilities: Software Development
Participate in the product development, with close cooperation with product owner & developers
Write high-quality code to develop new features in a Salesforce-based platform. 
Develop using Salesforce Apex classes/triggers
Research and implement technologies to provide elegant and accommodating solutions for our clients that’ll blow their minds
Application build-outs, implementation, and maintenance
Integrate with different external platforms and environments
Work together with other international developers
Development of tests to ensure clean code

You’re ideal for the role if you have:
5+ years of experience Backend development
Excellent coding skills with Apex
Excellent knowledge of Salesforce technologies
Problem solver, team player, great communication skills
Good verbal and written English skills 
Familiarity with Scrum

It is a strong plus if you have:
Salesforce platform Knowledge 
Banking & lending industry knowledge
Cloud technology Knowledge

We offer you:
ITDS Business Consultants is involved in many various, innovative and professional IT projects for international companies in the financial industry in Europe. We offer an environment for professional, ambitious and driven people. The offer includes:

Stable and long-term cooperation with very good conditions ;
Enhance your skills and develop your expertise in the financial industry
Work on the most strategic projects available in the market
Define your career roadmap and develop yourself in the best and fastest possible way by delivering strategic projects for different clients of ITDS over several years
Participate in Social Events, training and work in an international environment
Access to attractive Medical Package
Access to Multisport Program
Flexible & remote work 

#GETREADY"
