,offer_link,offer_title,company_name,company_size,empoyment_type,experience_lvl,salary,place,tech_stack,direct_apply,company_page,offer_description_list
24,https://justjoin.it/offers/venturedevs-product-owner-warszawa,Product Owner,VentureDevs,80+,b2b,mid,7 000 - 13 000 PLN net/month,"Centrum, Warszawa","[{'English': 'master'}, {'Agile / Scrum': 'regular'}, {'JIRA': 'regular'}]",https://justjoin.it/brands/story/venturedevs,True,"Main responsibilities:

Communication with our clients (startups and established companies, mostly US-based)
Clarifying vision of a product to the team
Establishing short & long-term product strategy
Gathering functional & non-functional requirements
Research and guidance in most effective solutions on the market

What you will bring:

At least 3 years of experience as a Product Owner in the IT industry
Ability to create & convey product vision to the team
Ability to create and work on user stories & acceptance criteria based on gathered information
Ability to translate data into efficient product strategy
Knowledge of SCRUM

Additional skills:

Excellent communication skills; you can easily relate and maintain relationships
You are an enthusiast and you show a proactive approach to your tasks

What we give you:

Flexible working hours (self-organizing teams define their own core hours)
Work in one of our offices (Poznan, Lublin or Warsaw) with the flexibility to work remotely (100%)
Work with stable, funded IT companies and startups in a friendly and fast-paced work environment
Each member of the team influences the project and the final shape of the product
Participation in the development of international products for our foreign (mainly U.S. based) Clients
Support your professional growth with the opportunity to attend training workshops and industry conferences
Long-term cooperation
Ambitious and challenging atmosphere
Healthy snacks, yerba mate and delicious coffee
Possibility to join medical healthcare and Multisport package

We reserve the right to contact only selected candidates."
25,https://justjoin.it/offers/next-technology-professionals-senior-devops-engineer,Senior DevOps Engineer,Next Technology Professionals,15-20,b2b,senior,16 000 - 21 000 PLN net/month,"Ogrodowa, 58, Warszawa","[{'Linux': 'master'}, {'Ansible': 'master'}, {'Docker': 'master'}, {'CI/CD': 'advanced'}, {'Terraform': 'regular'}, {'Cloud': 'regular'}, {'Kubernetes': 'regular'}]",https://nt-pro.pl/,True,"Next Technology Professionals - jesteśmy certyfikowaną agencją rekrutacyjną, która dostarcza swoim klientom najlepszych pracowników.

Dla naszego klienta poszukujemy kandydatów na stanowisko:
Senior DevOps Engineer

Oczekujemy:
✔ Co najmniej 3 lata doświadczenia zawodowego w obszarze DevOps 
✔ Doświadczenie w technologii kontenerowej - Kubernetes
✔ Znajomość i doświadczenie w pracy z Terraform 
✔ Znajomość narzędzi z zakresu CI/CD
✔ Znajomość któregoś z rozwiązań chmurowych - Azure/AWS/IBM Cloud/Google Cloud 

Mile widziana: 
✔ Znajomość języka angielskiego na poziomie swobodnej komunikacji - B2 

Szczegóły:
👉 Praca przy NOWYM projekcie (100% Greenfield) dla międzynarodowej organizacji (Skandynawska kultura pracy) 
👉 Swoboda wyboru formy zatrudnienia - UoP lub B2B (z płatnym urlopem)
👉 Praca zdalna - 1 dzień w tygodniu; Elastyczne godziny pracy - do biura można docierać do godziny 11:00
👉 Benefity: Opieka medyczna, karta sportowa (również przy zatrudnieniu na B2B)
👉 Możliwość wpływu na wykorzystywane w projekcie technologie - szukamy osób dynamicznych i otwartych
👉 Praca w zespole Regular-ów/Senior-ów (jest się z kim wymieniać wiedzą🙂) 

Najważniejsze - ❗proces rekrutacyjny to: TYLKO 1 etap❗"
26,https://justjoin.it/offers/ynd-ruby-on-rails-developer,Ruby on Rails Developer,YND,50,b2b,mid,8 500 - 14 000 PLN net/month,"Mokotowska1, Warszawa","[{'Ruby': 'advanced'}, {'Ruby on Rails': 'advanced'}, {'Git': 'advanced'}, {'PostgreSQL': 'advanced'}, {'Redis': 'advanced'}, {'SQL': 'advanced'}, {'RSpec': 'nice to have'}, {'AWS': 'nice to have'}, {'Docker': 'nice to have'}, {'MongoDB': 'nice to have'}]",https://ynd.co/,True,"We’re a Digital Product Studio based in Berlin and Warsaw. 

We’re a team of experienced designers, engineers and product managers that loves building digital products.
We help our partners build tech products. Our clients include airlines, international travel brands, banks and financial services. 

We also build and launch our own ventures, like a privacy-focused messenger, AI for the automotive industry, a VR content creation platform and many more… We make products, not concepts and presentations. If you're into solving real problems, YND might be the place for you!

In the YND we succeed together, and you will be part of an international team where you can use your creativity and enjoy a fun working environment. 

If communication in English and GIFs, flat organization structure and permanent challenge make you feel like kid in a candy store, we look very much forward to read your application - please send your current CV in English.   "
27,https://justjoin.it/offers/ynd-qa-engineer,QA Engineer,YND,50,b2b,mid,5 000 - 10 000 PLN net/month,"Mokotowska 1, Warszawa","[{'English': 'advanced'}, {'JIRA': 'regular'}, {'REST': 'regular'}, {'Postman': 'regular'}, {'Mobile': 'regular'}, {'Testing Mobile Apps': 'regular'}, {'Jenkins': 'nice to have'}, {'API Testing': 'nice to have'}, {'Linux': 'nice to have'}, {'JavaScript': 'nice to have'}]",https://ynd.co/,True,"We’re a Digital Product Studio based in Berlin and Warsaw. 

We’re a team of experienced designers, engineers and product managers that loves building digital products.
We help our partners build tech products. Our clients include airlines, international travel brands, banks and financial services. 

We also build and launch our own ventures, like a privacy-focused messenger, AI for the automotive industry, a VR content creation platform and many more… We make products, not concepts and presentations. If you're into solving real problems, YND might be the place for you!

In the YND we succeed together, and you will be part of an international team where you can use your creativity and enjoy a fun working environment. 

If communication in English and GIFs, flat organization structure and permanent challenge make you feel like kid in a candy store, we look very much forward to read your application - please send your current CV in English. "
28,https://justjoin.it/offers/cloudferro-sp-z-o-o-devops-engineer,DevOps Engineer,CloudFerro sp. z o.o.,60+,b2b,mid,10 000 - 17 000 PLN net/month,"Fabryczna 5a, Warszawa","[{'Linux': 'advanced'}, {'Ansible': 'advanced'}, {'Docker': 'regular'}, {'Terraform': 'regular'}, {'Kubernetes': 'regular'}, {'OpenStack': 'regular'}, {'Prometheus': 'regular'}, {'PostgreSQL': 'regular'}, {'Ceph': 'nice to have'}, {'Python': 'nice to have'}]",http://www.cloudferro.com/,True,"CloudFerro jest dostawcą innowacyjnych usług przetwarzania w chmurze. Budujemy chmury obliczeniowe dla wyspecjalizowanych rynków, m.in. dla europejskiego przemysłu kosmicznego, obsługujące wielopetabajtowe repozytoria danych satelitarnych obserwacji Ziemi.
Oferujemy elastyczne rozwiązania w modelu chmury publicznej, prywatnej i hybrydowej, dostosowane do potrzeb klienta, efektywne kosztowo, z szerokim wachlarzem usług dodatkowych i dedykowanym wsparciem.
Z naszych rozwiązań korzystają wiodące firmy i instytucje naukowe w Europie z różnych sektorów rynku, przetwarzające wielkie zbiory danych: Europejska Agencja Kosmiczna ESA, Europejskie Centrum Prognoz Średnioterminowych ECMWF, Mercator Ocean International, Niemiecka Agencja Aero-Kosmiczna DLR, EGI i wiele innych.

Więcej informacji: www.cloudferro.com

Cały czas się rozwijamy, a obecnie do naszego zespołu szukamy osoby na stanowisko:

DevOps Engineer                     

Do Twoich zadań należeć będzie:

bieżąca współpraca z developerami związana z automatyzacją procesu deploymentu oprogramowania 
uruchamianie testów integracyjnych i benchmarków 
aktualizowanie dokumentacji o zagadnienia związane z instalacją aplikacji jej monitoringiem i zagadnieniami utrzymaniowymi w celu przekazania ich utrzymania do działu operacyjnego 
zapewnienie poprawności działania i rozwój środowisk deweloperskich, testowych i produkcyjnych, monitoring aplikacji
 W pracy używamy:

Linux, Terraform, Docker, Ansible, Git, Kubernetes, Openstack, MySQL, PostgreSQL, GitlabCI, Nginx, Prometheus

Oczekujemy od Ciebie:

doświadczenia w pracy z powyższymi technologiami/środowiskami
swobody w porozumiewaniu się w języku angielskim
 Dodatkowym atutem będzie:

Apache, Ceph, MySQL, Grafana, Redis, języki programowania: C, C++, golang, Python

W zamian oferujmy Ci:

rozwijanie ciekawych projektów w oparciu o badanie kosmosu
możliwość tworzenia od podstaw nowych rozwiązań i prowadzenia prac badawczo-rozwojowych
współpracę z najlepszymi specjalistami w swojej dziedzinie
pracę z nowymi technologiami z pełnym zapleczem IT
nieformalną i przyjazną atmosferę pracy w biurze nad Wisłą
atrakcyjne wynagrodzenie w oparciu o stabilne formy zatrudnienia
  

Nie zapomnij dopisać w swoim CV:

„Wyrażam zgodę na przetwarzanie moich danych osobowych zawartych w dokumentach aplikacyjnych przez CloudFerro spółka z ograniczoną odpowiedzialnością, ul. Nowogrodzka 31, 00-511 Warszawa w celu przeprowadzenia obecnego postępowania rekrutacyjnego"". 

 Jeżeli jesteś zainteresowana/y udziałem w przyszłych rekrutacjach, dopisz również:

 ""Wyrażam również zgodę na przetwarzanie moich danych osobowych w celu prowadzenia przyszłych rekrutacji.""

Administratorem danych osobowych przetwarzanych w ramach procesu rekrutacji jest CloudFerro spółka z ograniczoną odpowiedzialnością, ul. Nowogrodzka 31, 00-511 Warszawa. Dane kontaktowe inspektora ochrony danych: iodo@cloudferro.com"
29,https://justjoin.it/offers/nbc-sp-z-o-o-administratorzy-i-architekci-ict,Administratorzy i Architekci ICT,NBC Sp. z o.o.,500+,b2b,senior,16 000 - 22 000 PLN net/month,"Nowogrodzka, Warszawa","[{'SPI': 'advanced'}, {'RTP': 'advanced'}, {'SRTP': 'advanced'}, {'TLS': 'advanced'}, {'HTTP': 'advanced'}, {'SNMP': 'advanced'}, {'Cloud': 'regular'}]",https://www.nbc.com.pl/,True,"📢Poszukuję Administratorów i Architektów ICT w Warszawie❗️❗️❗️

📢Opis stanowiska:
✔️ projektowanie i walidacja architektury rozwiązań teleinformatycznych (w oparciu o rozwiązania CISCO, Alcatel, Mitel),
✔️ współpraca z dostawcami zewnętrznymi w celu rozwiązywania problemów technicznych,
✔️ tworzenie planów testów,
✔️ projektowanie rozwiązań technicznych oraz funkcji narzędzi audio do współpracy online (np. Skype for Business/MS Teams, Cisco Unified Communication Manager)
✔️ tworzenie dokumentacji - prototypów rozwiązań.

📢Oczekiwania:
✔️ min. 5 lat doświadczenia jako Senior Specjalista ICT lub Architect w branży telekomunikacyjnej,
✔️ posiadanie min. jednego certyfikatu w zależności od domeny/dostawcy (ALE, Cisco, Mitel),
✔️ znajomość zagadnień technicznych z dziedziny telekomunikacji, informatyki, systemów telekomunikacyjnych i sieciowych,
✔️ bardzo dobra znajomość języka angielskiego, 
✔️ znajomość protokołów SIP, RTP, SRTP/TLS, HTTP, SNMP
oraz środowiska on-prem, Cloud-based, Hybrid, Multi-Cloud
✔️ doświadczenie z rozwiązaniami: Microsoft Teams /
Skype for Business, CUCM, AVAYA Aura, IP Office,
Alcatel OXO, OXE, Mitel MiVoice.

📢Oferujemy:
✔️ stawkę: 800-1100 zł netto/dzień/B2B
✔️ Kartę Medicover,  MultiSport,
✔️ dostęp do platform e-learningowych."
30,https://justjoin.it/offers/future-mind-experienced-android-developer,Experienced Android Developer,Future Mind,50+,b2b,mid,10 000 - 15 000 PLN net/month,"Puławska 182, Warszawa","[{'Java': 'regular'}, {'RxJava': 'regular'}, {'Kotlin': 'regular'}, {'Android SDK': 'regular'}]",https://www.futuremind.com/,True,"The Future Mind team is looking for a self-reliant Android Developer to join us in Warsaw.

If you are an experienced, reliable software engineer, ready to lead a team of developers, able to meet business requirements and take responsibility for the finished product in each given project, take a look at what we have to offer. The job is all about solving problems, sharing knowledge, and being a part of the team. We work for companies such as Virgin, EY, Żabka, Nespresso, Morizon, EcoCar, Livespace, Envelo, Empik, Packhelp, and SkyCash.

While working with us you will:
create Android applications for some interesting global brands and startups,
design and establish communication with server data sources,
create user interfaces based on mock-ups prepared by UI/UX experts,
work with some of our existing applications to further develop and optimize them,
test the effects of your work and review the work of your team,
take part in preparing relevant project documentation,
assume responsibility for the technical side of your projects.

We require you to:
have at least 3 years of commercial experience in programming Android applications,
have a solid knowledge of Android, the patterns and good practices related to developing apps for this platform,
speak English at a level which will allow you to communicate with clients and peers and read specs,
be creative — good ideas and constructive remarks are always welcome!
be communicative — we want you to interact with the people you work with, help them do a better job,
pay attention to details, be consistent and accurate.

We appreciate:
experience gained from completing your own projects, not only commercial stuff,
knowledge of Agile methodologies and project tools,
people who have their own passions and hobbies, and preferably who like to sail (we do, every summer).

We offer:
frequently reviewed salary relevant to market rates, your skills, and the results you achieve,
the possibility to significantly impact your projects — you are the team leader and your input has real value,
opportunity to work with clients from all over the world on a variety of tasks — each project is different,
continuous professional development and application of new technologies — we all keep learning,
financial support when you want to learn, go to a conference or take part in a meetup,
flexible working hours and the ability to partially work remotely,
private health insurance and sports membership,
coffee, tea, fruit and snacks at work,
chill-out space, foosball and some gaming gear for when you need to relax."
31,https://justjoin.it/offers/future-mind-senior-ios-developer-warszawa,Experienced iOS Developer,Future Mind,40+,b2b,mid,10 000 - 15 000 PLN net/month,"Puławska 182, Warszawa","[{'Swift': 'advanced'}, {'English': 'regular'}, {'Objective-C': 'regular'}]",https://www.futuremind.com/,True,"The Future Mind team is looking for a self-reliant iOS Developer to join us in Warsaw.

If you are an experienced, reliable software engineer, ready to lead a team of developers, able to meet business requirements and take responsibility for the finished product in each given project, take a look at what we have to offer. The job is all about solving problems, sharing knowledge, and being a part of the team. We work for companies such as Virgin, EY, Żabka, Nespresso, Morizon, EcoCar, Livespace, Envelo, Empik, Packhelp, and SkyCash.

While working with us you will:
create iOS applications for some interesting global brands and startups,
design and establish communication with server data sources,
create user interfaces based on mock-ups prepared by UI/UX experts,
work with some of our existing applications to further develop and optimize them,
test the effects of your work and review the work of your team,
take part in preparing relevant project documentation,
assume responsibility for the technical side of your projects.

We require you to:
have at least 3 years of commercial experience in programming iOS applications,
have a solid knowledge of Swift and hopefully some Objective-C too (but don't expect to use it too often),
speak English at a level which will allow you to communicate with clients and peers and read specs,
be creative — good ideas and constructive remarks are always welcome!
be communicative — we want you to interact with the people you work with, help them do a better job,
pay attention to details, be consistent and accurate.

We appreciate:
experience gained from completing your own projects, not only commercial stuff,
knowledge of Agile methodologies and project tools,
people who have their own passions and hobbies, and preferably who like to sail (we do, every summer).

We offer:
frequently reviewed salary relevant to market rates, your skills, and the results you achieve,
the possibility to significantly impact your projects — you are the team leader and your input has real value,
opportunity to work with clients from all over the world on a variety of tasks — each project is different,
continuous professional development and application of new technologies — we all keep learning,
financial support when you want to learn, go to a conference or take part in a meetup,
flexible working hours and the ability to partially work remotely,
private health insurance and sports membership,
coffee, tea, fruit and snacks at work,
chill-out space, foosball and some gaming gear for when you need to relax."
32,https://justjoin.it/offers/shimi-administrator-microsoft-sql-server-warszawa,ADMINISTRATOR Microsoft SQL Server,SHIMI,<10,b2b,mid,13 000 - 18 000 PLN net/month,"Zajęcza, Warszawa","[{'MS SQL Server': 'master'}, {'SQL': 'advanced'}, {'MS SQL': 'advanced'}, {'MS BI': 'nice to have'}]",http://www.shimi.pl/,True,"Dla naszego Klienta, międzynarodowej organizacji przy Unii Europejskiej, poszukujemy osoby na stanowisko:
ADMINISTRATOR Microsoft SQL Server

Lokalizacja: Warszawa (okolice Metra Daszyńskiego)

Budżet: 80-110 zł netto/h (B2B)

Zakres obowiązków:
administrowanie i rozwiązywanie problemów związanych z serwerami MS SQL,
zbieranie wymagań, analiza i aktualizacja i wdrożenie systemów,
instalacje, konfiguracje i monitorowanie serwerów MS SQL,
współpraca z zespołem specjalistów w warszawskim biurze (ok. 8 osób odpowiedzialnych za tworzenie kopii zapasowych, przechowywania VMWare...),
administracja/rozwój Sharepoint i innych aplikacji,

Wymagania:
Min. 4 lata doświadczenia w obszarze administracji technologii Microsoft (MS SQL Server/bazy danych/Infrastruktura MS
umiejętność pisania w języku SQL,
certyfikaty Microsoft MSM, MCA, MSCM lub zbiór certyfikatów MCSD i MSCE lub równoważnych,
min. 2 lata praktycznego doświadczenia w architekturze systemów oprogramowania,
dobra znajomość języka angielskiego (pozwalająca na codzienną pracę),
umiejętność pisania specyfikacji oraz dokumentacji technicznych dedykowanych użytkownikom końcowym,
doświadczenie w pracy zespołowej przy tworzeniu oprogramowania - najlepiej w technologiach zwinnych

Mile widziane:
znajomość rozwiązań opartych na MS BI lub SQL Server w pełnym cyklu życia w co najmniej jednej z następujące ról: architekt, kierownik ds. rozwoju, analityk, starszy programista, "
33,https://justjoin.it/offers/max-burger-project-manager-it-coordinator,Project Manager - IT Coordinator,Max Burger,400 +,permanent,senior,16 000 - 25 000 PLN gross/month,"Żelazna 59, Warszawa","[{'ICT': 'master'}, {'Network': 'master'}]",https://www.maxpremiumburgers.pl/,True,"For our client swedish company - Max Burger we are looking for Project Manager - IT Coordinator.

Who we are? 

MAX is a Swedish family brand. MAX are delicious burgers of the highest quality. MAX is a wide selection of veg and vegan products. MAX is the winner of the UN award for the world's first climate-positive menu. MAX is over 150 restaurants in different countries. MAX are fantastic people creating a great atmosphere.

Today we are in Poland and we need your IT help. 

Who we are looking for?

We are looking for Senior IT Coordinator for Max Burgers in Poland who will be responsible for the coordination of MAX IT operations and development projects in the fast growing MAX Poland organization, via daily cooperation with corporate IT office in Sweden and business departments in Poland (e.g. Construction, Marketing, Finance)

What will be your main duties? 

As a local IT Coordinator you will be responsible for:

managing, support, operations and restaurant development issues within the IT unit, 
continuously managing various types of IT projects (such as: client management and IT development at new restaurants) as well as selected internal processes. 
cooperating with IT Group in Sweden (25 people) and reporting what's going on in Poland to the Deputy CEO  
cooperating with local IT suppliers

You will be responsilbe for: 

You'll have a wide range of responsibilities within IT, so you must be sure that MAX's operations receive a high-quality delivery in ongoing support, operations and operational issues and IT development at new restaurants, as well as, in the IT-related projects conducted in Poland.
You should have an interest in and monitor happenings, both within the unit and the outside world within your area of responsibility in order to contribute in the best possible way.
You'll have to familiarize yourself with the Group's technical environments so that you have an overall broad technical understanding and depth. 
You will work in multinational environment so your English is expected to be very good. 
You need you to be very flexible to cooperate with other countries  (mostly scandinavian).
Solid experience in IT technology in IT infrastructure, architecture, communication (10 years +)
Very good experience in IT management with the roles and responsibilities to coordinate staff, projects and processes around technical services. (5 years +)
Accustomed to leading and working with teams and used to steering these to a coordinated delivery, focusing on results. (5 years +)
Ability to support with hands on IT related questions from time to time."
34,https://justjoin.it/offers/blockhunters-block-solutions-sp-z-o-o,Senior Software Engineer,Blockhunters,5-15,mandate contract,senior,16 000 - 19 000 PLN gross/month,"Foksal 3/5, Warszawa","[{'Python': 'master'}, {'Architecture': 'advanced'}, {'compilers': 'advanced'}, {'C': 'advanced'}, {'Virtual machines': 'regular'}, {'C++': 'nice to have'}, {'Java': 'nice to have'}, {'Rust': 'nice to have'}]",http://blockhunters.io/,True,"Our team develops an automated unit tests generator which improves the way developers work all around the world. We appreciate high level of expertise, sincere passion and infinite amounts of creativity. You will work on building a symbolic execution virtual machine operating in WebAssembly - which is a crucial part of our software. Our team is extremely professional so if you look for a challenge and a job that will let you thrive, look no more!

Responsibilities

Lead the work on building the symbolic execution virtual machine operating in WebAssembly
Add support for multiple host environments such as WASI, Emscripten, Blockchain
Add support for analysis targets such as C++, C, Go, Java, Rust
Cooperate with the rest of the other team on efficiently supporting our targets by setting common APIs and etc.
Be our expert on compiler theory and provide guidance both technically as well for in business direction

Candidate requirements

5+ years of experience as a software engineer
Literate in Python
Proficiency in software architecture and testing
Medium to extremely high understanding of internal workings of executables and virtual machines

Nice to have

Knowledge of how compilers work and it's theoretical literature
Experience in compiler development, maintenance, improvement
C, C++, Lisp practical knowledge are pluses
WebAssembly, LLVM, GCC, CPython, Cython, PyPy, Common Lisp, any Lisp, Clojure compiler, GHC, L, Greasemonkey, Chrome's V8, interpreters, compilers, virtual machines, compiler optimisation, Z3, SMT solvers"
35,https://justjoin.it/offers/future-mind-python-django-team-leader,Experienced Python Developer,Future Mind,50+,b2b,mid,10 000 - 15 000 PLN net/month,"Puławska 182, Warszawa","[{'Python': 'advanced'}, {'Django': 'advanced'}]",https://www.futuremind.com/,True,"Future Mind is looking for a skillful and experienced Python Developer to join our team in Warsaw.

If you are a reliable software engineer ready to take part in leading a team of developers, able to meet business requirements and take responsibility for the finished product in a given project take a look at what we have to offer. The job is all about solving problems, sharing knowledge, and being a part of the team.

We work for companies such as Virgin, EY, Żabka, Nespresso, Morizon, EcoCar, Livespace, Envelo, Empik, Packhelp, and SkyCash.

While working with us you will:

build back-end systems from scratch, mostly using the Django framework,
create logical layers of our systems and implement data sources,
develop existing systems to implement new features,
test and modify the systems to optimize and improve performance,
participate in the preparation of project documentation,
assume responsibility for the technical side of your projects,
support other members of the team using your knowledge and experience.

We require you to:

have at least 3 years of commercial experience and the ability to lead backend development projects,
have a good command of English and feel comfortable in speaking to our clients,
be creative — we do not want you to do your job uncritically — good ideas are always welcome!
be communicative — we want you to interact with people you work with, share your ideas and knowledge,
pay attention to details, be consistent and accurate.

We appreciate:

experience gained from completing your own projects,
knowledge of Agile methodologies and project management tools.

What we offer:

a great work environment where no one has to sacrifice their work-life balance,
fair, frequently reviewed remuneration, adequate to your skills and achieved results,
the possibility to significantly impact your projects — your input has real value,
opportunity to work with clients from all over the world on a variety of tasks — each project is different,
continuous professional development and application of new technologies — we all keep learning,
financial support when you want to learn, go to a conference or take part in a meetup,
flexible working hours and the ability to partially work remotely,
private health and sport membership,
coffee, tea, fruit and snacks at work,
chill-out space, foosball and some gaming gear for when you need to relax."
36,https://justjoin.it/offers/itds-devops-engineer,Devops Engineer,ITDS,200+,b2b,mid,14 000 - 19 000 PLN net/month,"Złota 59, Warszawa","[{'Docker': 'regular'}, {'Kubernetes': 'regular'}, {'API REST/SOAP': 'regular'}, {'Jenkins/TeamCity': 'regular'}, {'Ansible/Terraform': 'regular'}, {'OpenShift': 'regular'}, {'VMWare PKS': 'regular'}, {'English': 'regular'}, {'Python': 'junior'}, {'Microsoft Azure Cloud': 'nice to have'}]",http://www.itds.pl/,True,"As a DevOps Engineer you will be working on leading the development of innovative IT solutions for our Client in the banking sector. You will be a part of a newly created team that sets up trends and new standards for the development of more than 100 corporate banking systems of a first fully online bank in Poland. As a result, you will be associated with the development of one of the strongest and fastest growing financial brands in Poland.

Your main responsibilities: Implementing and maintaining Kubernetes in line with the Bank's strategy
Creating and developing software supporting the work of the Team
Integrating software with external systems
Actively participating in the development and implementation of standards for containerisation of systems
Consulting proposed solutions with the Security Department and Architecture Team, DC Network Team and the Virtualisation Team
Implementing solutions of container orchestration in the bank's environment
Participating in the design, implementation and development of the CI / CD solutions 
Automating processes for containerisation

You are ideal an ideal Candidate if you have:
At least 2 years of practical experience in programming in Python or any other high-level language
At least 1 year experience in infrastructure in a role of an Infrastructure Programmer, Admin, DevOps, SRE or similar
Knowledge of at the following: 
API REST / SOAP
Modern version control tools (Github / Gitlab / Bitbucket)
Tools supporting the CI / CD process (Jenkins / TeamCity), 
Docker / Kubernetes
Infrastructure automation tools (Ansible / Terraform)
Issues related to ensuring uninterrupted operation of systems (auto-scaling, load balancing, replication etc.)
Experience in daily work using Docker containers and OpenShift / Kubernetes / VMWare PKS / Docker EE solutions
Proactivity in proposing solutions, commitment and focus on achieving goals
Good communication skills 
Fluent English

We offer you:
ITDS Business Consultants is involved in many various, innovative and professional IT projects for international companies in the financial industry in Europe. We offer an environment for professional, ambitious and driven people. The offer includes:

Stable and long-term cooperation with very good conditions ;
Enhance your skills and develop your expertise in the financial industry
Work on the most strategic projects available in the market
Define your career roadmap and develop yourself in the best and fastest possible way by delivering strategic projects for different clients of ITDS over several years
Participate in Social Events, training and work in an international environment
Access to attractive Medical Package
Access to Multisport Program

#GetReady"
37,https://justjoin.it/offers/itds-python-developer-fullstack-with-react,Python Developer (Fullstack with React),ITDS,200+,b2b,mid,17 000 - 18 800 PLN net/month,"Złota 59, Warszawa","[{'Python': 'regular'}, {'Django': 'regular'}, {'Flask': 'regular'}, {'React': 'regular'}, {'Redux': 'regular'}, {'HTML': 'regular'}, {'ORM': 'junior'}, {'CSS': 'nice to have'}, {'Apache Airflow': 'nice to have'}, {'ELK Stack': 'nice to have'}]",http://www.itds.pl/,True,"Join an international team of engineers responsible for the development of a platform with Microservices architecture! Develop Back End in Python and Front End in React!

Warsaw based opportunity with the possibility to work remotely up 1 day a week!

As a Fullstack Developer (Python/ReactJs), or Back End Developer (Python)  you will be responsible for designing and developing back-end components of a platform with Python. You will integrate it to third-party web services, and supporting the development of its front-end via the creation of new web pages, features, and templates in ReactJs. You will build robust, scalable products in a fast-paced environment within the banking area.

Your main responsibilities: Software development 
Writing reusable, testable and efficient code
Design and implementation of low-latency, high-availability and performant features
Construction and integration of user-facing elements
Implementation of security and data protection
Integration of data storage solutions
Contribute to regular team meetings in an Agile environment
Taking part in code reviews and documentation reviews
Analysis and fix faults reporting within the existing code base

You’re ideal for the role if you have:
2+ years of experience in Python with knowledge of at least one Python web framework (Django/ Flask)
+2 years of experience in React with knowledge of technologies such as Redux, Formik and GraphQL
Experience in HTML/CSS Frameworks e.g. Bootstrap, Materialize or similar
Familiarity with some level of ORM
Ability to integrate multiple data sources and databases into one system
Understanding of multi-process architecture
Knowledge of user authentication and authorization between multiple systems, servers and environments
Understanding of fundamental design principles behind a scalable application
Ability to create database schemas that represent and support business processes
Strong unit test and debugging skills
Proficiency understanding of code versioning tools (Git)

It is a strong plus if you have:
Deep knowledge of Apache Airflow, Celery, RabbitMQ, and distributed architecture
Experience with event-driven microservices and APIs
Dynamic web application experience (React, Node, Vue)
ELK Stack

We offer you:
ITDS Business Consultants is involved in many various, innovative and professional IT projects for international companies in the financial industry in Europe. We offer an environment for professional, ambitious and driven people. The offer includes:

Stable and long-term cooperation with very good conditions
Enhance your skills and develop your expertise in the financial industry
Work on the most strategic projects available in the market
Define your career roadmap and develop yourself in the best and fastest possible way by delivering strategic projects for different clients of ITDS over several years
Participate in Social Events, training and work in an international environment
Access to attractive Medical Package
Access to Multisport Program
Remote work and flexible working hours

#GETREADY "
38,https://justjoin.it/offers/itds-android-developer,Android Developer,ITDS,200+,b2b,mid,14 000 - 19 000 PLN net/month,"Zlota 59, Warszawa","[{'Kotlin': 'master'}, {'Java': 'master'}, {'Dagger 2': 'advanced'}, {'Android Binding': 'advanced'}, {'Okhttp': 'advanced'}, {'Firebase': 'advanced'}]",http://www.itds.pl/,True,"As an Android Developer, you will be working on designing and implementing software for mobile applications within a team of experts for our client - the most innovative and first fully online bank in Poland. Today, it is one of the leading software houses with almost half a thousand people working in IT.

Your key responsibilities: Development of mobile applications for Android
Designing and developing innovative software within a team of experts
Preparing and maintaining tests of automated mobile applications (tools + the tests themselves)
Preparing and maintaining Continuous Integration / Continuous Deployment solutions
Active participation in internal software tests
Implementing measures to improve the quality of solutions and processes in the area of electronic channels
Cooperation with end users (business) in collecting and analyzing data requirements for new solutions; in particular, the need to specify general business tasks and concepts
Preparation of technical specifications for new solutions

As an ideal candidate you have:
Min. 4 years of programming experience, including 2 years for the Android platform
Practical knowledge of programming mobile applications on Android
Knowledge of Libraries: Dagger2, Android Binding, OKHttp, Firebase, EventBus
Proficiency and experience with Java and Android SDK
Ability to use version control tools - preferred GIT
Working with Jenkins, Ansible, Docker
Very good knowledge of object-oriented design and programming (MVVM, MVC)
Experience in creating applications in the client-server architecture
Ability to write unit and functional tests (Espresso tests are a strong plus)
Knowledge of the issues of relational databases
Knowledge of the Samsung KNOX SDK is a strong plus

We offer you:
ITDS Business Consultants is involved in many various, innovative and professional IT projects for international companies in the financial industry in Europe. We offer an environment for professional, ambitious and driven people. The offer includes:

Stable and long-term cooperation with very good conditions ;
Enhance your skills and develop your expertise in the financial industry
Work on the most strategic projects available in the market
Define your career roadmap and develop yourself in the best and fastest possible way by delivering strategic projects for different clients of ITDS over several years
Participate in Social Events, training and work in an international environment
Access to attractive Medical Package
Access to Multisport Program

#GETREADY"
